#rno k i j rlen rwid rgrd rtp rbth rhk man ncon ustrf ndv line_id
78 3 618 563 208.74399 8.921233088944616 0.001100629682271126 209.49852325321447 1 1.0 0.03700000047683716 2 1.0 0 13435051
79 3 619 563 230.6202 8.939604471733105 0.0011161058980212113 209.26877342398518 1 1.0 0.03700000047683716 2 1.0 0 13435051
80 3 620 564 261.61438 8.960186557534993 0.0010317802992123462 209.01137686583775 1 1.0 0.03700000047683716 2 1.0 0 13435051
81 3 621 565 254.58623 8.981770734445501 0.0010912028396801705 208.741448302684 1 1.0 0.03700000047683716 2 1.0 0 13435051
82 3 622 566 276.67712 9.003984748487122 0.000867441781862539 208.46364308838312 1 1.0 0.03700000047683716 2 1.0 0 13435051
83 3 623 567 182.29175 9.023175864842797 0.0010994794679459138 208.22364179091963 1 1.0 0.03700000047683716 2 1.0 0 13435051
84 3 624 567 200.99492 9.039202442127163 0.001045828252156398 208.02321575676612 1 1.0 0.03700000047683716 2 1.0 0 13435051
85 3 625 567 200.99492 9.056011063609722 0.0010458282521565393 207.8130095921209 1 1.0 0.03700000047683716 2 1.0 0 13435051
86 3 626 567 200.99492 9.07281968509228 0.000800627242909572 207.60280342747564 1 1.0 0.03700000047683716 2 1.0 0 13435051
87 4 627 567 106.74561 9.085687419585916 0.0017306928388341927 207.44188141977935 1 1.0 0.03700000047683716 2 1.0 0 13435051
88 1 549 547 205.24815 5.2935192951269 0.0014894413599631851 222.11116410435585 1 1.0 0.03700000047683716 1 1.0 0 13433193
89 1 550 547 204.4953 5.324699206838171 0.0013697536262739297 221.80545901519906 1 1.0 0.03700000047683716 2 1.0 0 13433193
90 1 551 548 170.94016 5.353268401806559 0.001644019780068198 221.5253508360668 1 1.0 0.03700000047683716 2 1.0 0 13433193
91 1 552 548 205.72945 5.381931514056763 0.001481596075461922 221.2443218399907 1 1.0 0.03700000047683716 2 1.0 0 13433193
92 1 553 548 202.81161 5.413019922486872 0.0014867287526851775 220.93951389958102 1 1.0 0.03700000047683716 2 1.0 0 13433193
93 1 554 548 201.33032 5.443773580203875 0.0010467841121587452 220.63798804019652 1 1.0 0.03700000047683716 2 1.0 0 13433193
94 3 696 517 230.73071 6.52755659619497 0.0008157542842636202 198.91821924941559 1 1.0 0.03700000047683716 2 1.0 0 13436577
95 3 695 516 264.02084 6.562215745059846 0.000747819015456339 198.72999968186386 1 1.0 0.03700000047683716 2 1.0 0 13436577
96 4 694 515 254.96701 6.598572728344633 0.0005562224765798229 198.53255987461336 1 1.0 0.03700000047683716 2 1.0 0 13436577
97 4 691 555 207.45096 35.54240881832446 0.0001 199.72294998937502 1 1.0 0.03700000047683716 2 1.0 0 13434639
98 4 691 554 130.21153 35.54594313502163 0.00022411437750362073 199.71684647430166 1 1.0 0.03700000047683716 2 1.0 0 13434639
99 4 628 567 201.17564 9.099023018336146 0.0012817164449410944 207.25713755161343 1 1.0 0.03700000047683716 2 1.0 0 13433857
100 4 629 567 201.17564 9.116767388075731 0.0012817163963332395 206.9992874204784 1 1.0 0.03700000047683716 2 1.0 0 13433857
101 4 630 567 201.17564 9.13451175714238 0.0010778042166705766 206.74143729912208 1 1.0 0.03700000047683716 2 1.0 0 13433857
102 4 631 567 137.16422 9.14943312029019 0.0011581310918168783 206.52460934181272 1 1.0 0.03700000047683716 2 1.0 0 13433857
103 1 555 548 145.5019 7.0463347065413995 0.00099094192900534 220.42723865755306 1 1.0 0.03700000047683716 2 1.0 0 13433201
104 1 556 548 201.0354 7.063793241665082 0.0007167341890212492 220.28305471681105 1 1.0 0.03700000047683716 2 1.0 0 13433201
105 1 557 548 145.27354 7.081240274173671 0.0008745965013228507 220.13896577214751 1 1.0 0.03700000047683716 2 1.0 0 13433201
