per,nseg,icalc,outseg,iupseg,iprior,nstrpts,flow,runoff,etsw,pptsw,roughch,roughbk,cdpth,fdpth,awdth,bwdth,hcond1,thickm1,elevup,width1,depth1,thts1,thti1,eps1,uhc1,hcond2,thickm2,elevdn,width2,depth2,thts2,thti2,eps2,uhc2
0,721,1,737,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.54941,11.859725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.95358,11.939652,0.0,0.0,0.0,0.0,0.0
0,722,1,737,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.59743,5.884647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.95358,6.1768694,0.0,0.0,0.0,0.0,0.0
0,723,1,738,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.24399,5.8140264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9424,5.973249,0.0,0.0,0.0,0.0,0.0
0,724,1,739,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.12384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.20942,0.0,0.0,0.0,0.0,0.0
0,725,1,740,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3164,8.614021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3164,8.647492,0.0,0.0,0.0,0.0,0.0
0,726,1,742,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.48206,27.306814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.67268,27.330317,0.0,0.0,0.0,0.0,0.0
0,727,1,743,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,54.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,54.44313,0.0,0.0,0.0,0.0,0.0
0,728,1,744,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.68553,54.80884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.68248,54.813984,0.0,0.0,0.0,0.0,0.0
0,729,1,744,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.33253,10.822397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.98831,11.0683,0.0,0.0,0.0,0.0,0.0
0,730,1,746,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.60321,99.08859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.85593,99.10015,0.0,0.0,0.0,0.0,0.0
0,731,1,747,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.80278,5.53803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.80278,5.603351,0.0,0.0,0.0,0.0,0.0
0,732,1,748,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.38187,5.1799016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.27037,5.570085,0.0,0.0,0.0,0.0,0.0
0,733,1,750,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.93073,16.057383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.93073,16.10638,0.0,0.0,0.0,0.0,0.0
0,734,1,751,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.48843,9.290012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5125,9.311276,0.0,0.0,0.0,0.0,0.0
0,735,1,752,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.90526,19.784037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.52762,19.863527,0.0,0.0,0.0,0.0,0.0
0,736,1,753,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.40909,10.017933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.8847,10.063628,0.0,0.0,0.0,0.0,0.0
0,737,1,754,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.95358,13.465037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.2942,13.611657,0.0,0.0,0.0,0.0,0.0
0,738,1,755,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9424,5.973249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.93576,6.0660763,0.0,0.0,0.0,0.0,0.0
0,739,1,756,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.20942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.226124,0.0,0.0,0.0,0.0,0.0
0,740,1,757,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3164,8.804055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3164,8.891953,0.0,0.0,0.0,0.0,0.0
0,741,1,758,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.13129,5.204334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.82938,5.3821774,0.0,0.0,0.0,0.0,0.0
0,742,1,760,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.67268,27.330317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.57756,27.349087,0.0,0.0,0.0,0.0,0.0
0,743,1,761,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,54.44313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,54.462612,0.0,0.0,0.0,0.0,0.0
0,744,1,761,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.68248,55.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.68222,55.953964,0.0,0.0,0.0,0.0,0.0
0,745,1,762,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.13178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.142365,0.0,0.0,0.0,0.0,0.0
0,746,1,763,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.85593,99.10015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.78526,99.10529,0.0,0.0,0.0,0.0,0.0
0,747,1,764,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.80278,5.9515786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.56255,6.0097466,0.0,0.0,0.0,0.0,0.0
0,748,1,765,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.27037,6.9587064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.63824,7.172086,0.0,0.0,0.0,0.0,0.0
0,749,1,766,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.02142,4.934036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.74524,5.3979626,0.0,0.0,0.0,0.0,0.0
0,750,1,766,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.93073,16.830683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.74524,16.864628,0.0,0.0,0.0,0.0,0.0
0,751,1,767,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5125,9.642094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.00768,9.736534,0.0,0.0,0.0,0.0,0.0
0,752,1,768,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.52762,19.956293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.43585,20.021215,0.0,0.0,0.0,0.0,0.0
0,753,1,770,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.8847,10.17431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.84146,10.29979,0.0,0.0,0.0,0.0,0.0
0,754,1,771,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.2942,13.870393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.69835,13.944439,0.0,0.0,0.0,0.0,0.0
0,755,1,772,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.93576,7.0100393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.93576,7.075599,0.0,0.0,0.0,0.0,0.0
0,756,1,773,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.226124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.24777,0.0,0.0,0.0,0.0,0.0
0,757,1,774,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3164,9.065541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3164,9.175187,0.0,0.0,0.0,0.0,0.0
0,758,1,775,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.82938,5.7677026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.14478,5.8020515,0.0,0.0,0.0,0.0,0.0
0,759,1,776,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.68181,5.213314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.7637,5.455456,0.0,0.0,0.0,0.0,0.0
0,760,1,777,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.57756,27.349087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,27.359142,0.0,0.0,0.0,0.0,0.0
0,761,1,777,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,55.972958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,56.027164,0.0,0.0,0.0,0.0,0.0
0,762,1,778,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.142365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.14348,0.0,0.0,0.0,0.0,0.0
0,763,1,778,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.78526,99.10529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.111,0.0,0.0,0.0,0.0,0.0
0,764,1,779,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.56255,6.277139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.15495,6.348043,0.0,0.0,0.0,0.0,0.0
0,765,1,780,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.63824,8.941171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.95319,9.098862,0.0,0.0,0.0,0.0,0.0
0,766,1,781,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.74524,17.249159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.41554,17.324505,0.0,0.0,0.0,0.0,0.0
0,767,1,782,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.00768,9.736534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.52547,9.769203,0.0,0.0,0.0,0.0,0.0
0,768,1,783,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.43585,20.141241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.30785,20.249884,0.0,0.0,0.0,0.0,0.0
0,769,1,784,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.85004,4.928004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.14336,5.973011,0.0,0.0,0.0,0.0,0.0
0,770,1,784,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.84146,11.111338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.14336,11.234508,0.0,0.0,0.0,0.0,0.0
0,771,1,785,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.69835,14.098661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.69008,14.155109,0.0,0.0,0.0,0.0,0.0
0,772,1,786,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.93576,7.7374682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.93576,7.8444457,0.0,0.0,0.0,0.0,0.0
0,773,1,787,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.285774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,42.291714,0.0,0.0,0.0,0.0,0.0
0,774,1,788,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3164,9.175187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.31139,9.219119,0.0,0.0,0.0,0.0,0.0
0,775,1,790,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.14478,5.949789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.66414,6.240023,0.0,0.0,0.0,0.0,0.0
0,776,1,792,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.7637,5.7151756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.29639,5.913286,0.0,0.0,0.0,0.0,0.0
0,777,1,793,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.418682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.43278,0.0,0.0,0.0,0.0,0.0
0,778,1,794,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.154335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.15665,0.0,0.0,0.0,0.0,0.0
0,779,1,795,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.15495,6.590491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.98463,6.6696215,0.0,0.0,0.0,0.0,0.0
0,780,1,796,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.95319,9.271165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.67725,9.362206,0.0,0.0,0.0,0.0,0.0
0,781,1,798,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.41554,17.684645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.11798,17.738699,0.0,0.0,0.0,0.0,0.0
0,782,1,799,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.52547,9.879887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.41467,9.908484,0.0,0.0,0.0,0.0,0.0
0,783,1,800,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.30785,20.308235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.25908,20.423452,0.0,0.0,0.0,0.0,0.0
0,784,1,801,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.14336,12.745167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.09364,12.968434,0.0,0.0,0.0,0.0,0.0
0,785,1,802,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.69008,14.337014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.94958,14.388998,0.0,0.0,0.0,0.0,0.0
0,786,1,803,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.93576,7.8444457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.48041,8.058881,0.0,0.0,0.0,0.0,0.0
0,787,1,804,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.284004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.286964,0.0,0.0,0.0,0.0,0.0
0,788,1,804,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.31139,9.219119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.31139,9.285093,0.0,0.0,0.0,0.0,0.0
0,789,1,805,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.26176,6.0677147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82195,7.102898,0.0,0.0,0.0,0.0,0.0
0,790,1,805,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.66414,7.287552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82195,7.3583145,0.0,0.0,0.0,0.0,0.0
0,791,1,806,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.815,7.461403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.815,7.648309,0.0,0.0,0.0,0.0,0.0
0,792,1,807,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.29639,6.366149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.6658,6.5394945,0.0,0.0,0.0,0.0,0.0
0,793,1,808,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.467953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.483723,0.0,0.0,0.0,0.0,0.0
0,794,1,809,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.16882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.17376,0.0,0.0,0.0,0.0,0.0
0,795,1,811,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.98463,6.8974133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.87604,6.98666,0.0,0.0,0.0,0.0,0.0
0,796,1,812,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.67725,10.114279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.18979,10.152297,0.0,0.0,0.0,0.0,0.0
0,797,1,813,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.83112,4.672403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.59442,5.893205,0.0,0.0,0.0,0.0,0.0
0,798,1,813,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.11798,18.011522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.59442,18.168306,0.0,0.0,0.0,0.0,0.0
0,799,1,814,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.41467,10.01408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.33809,10.04351,0.0,0.0,0.0,0.0,0.0
0,800,1,815,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.25908,20.509464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.96088,20.575956,0.0,0.0,0.0,0.0,0.0
0,801,1,816,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.09364,13.214209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.40463,13.635723,0.0,0.0,0.0,0.0,0.0
0,802,1,816,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.94958,14.68423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.40463,14.853212,0.0,0.0,0.0,0.0,0.0
0,803,1,817,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.48041,8.06003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.33238,8.094354,0.0,0.0,0.0,0.0,0.0
0,804,1,818,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.334404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.342285,0.0,0.0,0.0,0.0,0.0
0,805,1,819,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82195,10.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82195,10.268719,0.0,0.0,0.0,0.0,0.0
0,806,1,820,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.815,7.8633137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.66432,8.065157,0.0,0.0,0.0,0.0,0.0
0,807,1,825,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.6658,6.5394945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.56393,6.844831,0.0,0.0,0.0,0.0,0.0
0,808,1,825,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.505165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.512024,0.0,0.0,0.0,0.0,0.0
0,809,1,826,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.18218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.21274,0.0,0.0,0.0,0.0,0.0
0,810,1,827,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.91292,5.386523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.73985,5.450514,0.0,0.0,0.0,0.0,0.0
0,811,1,828,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.62889,7.444686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.45934,7.506023,0.0,0.0,0.0,0.0,0.0
0,812,1,829,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.18979,10.459116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.44244,10.5481615,0.0,0.0,0.0,0.0,0.0
0,813,1,830,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.59442,18.525425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.4874,18.610647,0.0,0.0,0.0,0.0,0.0
0,814,1,833,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.33809,10.289514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.09651,10.34626,0.0,0.0,0.0,0.0,0.0
0,815,1,834,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.96088,20.575956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.5085,20.66888,0.0,0.0,0.0,0.0,0.0
0,816,1,835,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.40463,20.207645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,20.220985,0.0,0.0,0.0,0.0,0.0
0,817,1,836,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.33238,8.094354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.32718,8.114756,0.0,0.0,0.0,0.0,0.0
0,818,1,837,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.342285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.34704,0.0,0.0,0.0,0.0,0.0
0,819,1,838,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82195,10.368625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82195,10.443928,0.0,0.0,0.0,0.0,0.0
0,820,1,839,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.66432,9.147215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4683,9.490986,0.0,0.0,0.0,0.0,0.0
0,821,1,840,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.68205,6.4179516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.55244,7.315821,0.0,0.0,0.0,0.0,0.0
0,822,1,840,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0758,5.4532456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.55244,6.7050247,0.0,0.0,0.0,0.0,0.0
0,823,1,841,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.53282,6.170542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.6408,7.823166,0.0,0.0,0.0,0.0,0.0
0,824,1,841,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.06137,4.1458077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.6408,6.455488,0.0,0.0,0.0,0.0,0.0
0,825,1,842,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.89923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.93188,0.0,0.0,0.0,0.0,0.0
0,826,1,843,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.266174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.267525,0.0,0.0,0.0,0.0,0.0
